"birthyear","race","gender","att","empl","inc","pid","pid.follow","ideol","ideol.follow","educ","mor.suffer","mor.care","mor.cruel","mor.comp","mor.anim","mor.kill","si.white","si.care","si.kids","si.kill","si.good","si.help","hc.group","hc.likert","hc.slider","hc.check","ev.group","ev.likert","ev.slider","ev.check","online.length","study.choice","RID","online.why","com"
1,3,1,2,2,4,1,1,1,2,9,4,5,6,5,6,6,1,1,1,3,3,3,"m.supp",4,8.1,3,"control",1,2.6,5,4,1,"5fe05501-d901-fb14-b473-502f38d657cf","Online survey was connected to a game app I downloaded ",NA
31,4,2,2,1,4,1,2,2,2,13,1,5,4,3,6,6,5,5,5,3,3,3,"control",5,9,1,"control",5,10,4,2,3,"5fe05536-ec73-eea1-4f22-707fe1c9606e",NA,"None"
1,1,1,2,2,1,2,1,1,1,10,3,3,5,4,2,3,5,3,4,5,4,3,"m.opp",2,5.7,5,"m.opp",3,4.9,3,2,2,"5fe07564-4bd9-d242-33a6-1a7a40dcbe3b",NA,"Yshebwhehheheheheh"
33,4,1,2,2,5,2,2,2,2,12,1,4,3,4,4,5,4,4,4,4,4,4,"si.opp",2,2,3,"si.supp",2,1,5,1,6,"5fe093c2-42e7-ccb7-8192-6d8029013fd4","Provide my feedback ",NA
33,5,1,2,1,5,2,2,2,2,10,2,3,5,6,6,6,2,5,5,4,2,2,"m.opp",4,7.6,3,"si.supp",4,8.1,5,5,3,"5fe0c7e1-042b-dc39-e56c-e5996e31ded8","I felt my opinion matter",NA
20,1,1,2,2,7,3,2,3,1,12,5,4,4,6,5,1,3,5,3,4,3,5,"m.opp",4,8.2,3,"si.supp",4,8,5,5,2,"5fe0d163-cd22-1cd4-6963-0dd5d854e155","To make some extra money ",NA
52,1,2,2,4,1,2,1,2,2,12,6,6,6,6,6,6,4,5,2,1,4,4,"si.supp",3,6.3,3,"si.opp",3,6.1,5,5,1,"5fe0d17b-898f-1b24-1ab6-fc0e9cfc6b36","To make a little money",NA
13,1,1,2,1,5,2,2,2,2,10,4,4,5,6,6,3,3,5,5,6,3,1,"si.opp",3,6.9,3,"si.supp",3,3.8,5,5,6,"5fe0d282-1491-4074-412c-ee29d3c1761d","pass time",NA
11,1,2,2,6,3,1,1,1,1,10,5,6,6,6,6,6,4,6,4,4,4,1,"control",4,6.5,3,"si.opp",3,4.4,5,5,2,"5fe0d27a-6797-00d1-c107-6ff44e069afa","I learned ","None"
55,1,1,2,4,1,3,3,2,1,10,1,1,1,4,4,6,1,6,6,6,1,5,"m.opp",2,4.6,3,"si.supp",4,7.9,5,5,6,"5fe0d1f6-3ab6-bb33-7105-184df281b285","like to give opinions",NA
43,4,1,2,2,6,3,3,3,3,13,4,4,4,5,5,5,5,5,4,5,4,3,"si.opp",3,5.5,3,"si.supp",3,5.5,5,5,2,"5fe0d2a7-f157-f07a-9191-26cfe20e6eae","earning rewards",NA
17,1,2,2,2,7,2,2,2,2,12,6,6,6,6,6,6,1,1,1,6,1,2,"m.supp",4,5.6,3,"m.supp",4,8.1,5,5,6,"5fe0d21c-d6af-8eba-74ec-b98825a41480","I find most of them fun",NA
38,1,2,2,5,1,3,3,3,3,11,6,6,6,6,6,6,1,4,1,6,4,6,"control",5,10,3,"si.opp",5,10,5,4,5,"5fe0d213-00f4-06d6-f469-410278c85620","To make extra money","You need to put none on all your questions"
49,1,1,2,4,1,1,2,1,2,13,5,5,6,6,6,6,2,5,4,6,4,1,"si.opp",4,6.4,3,"si.supp",4,5.5,5,5,2,"5fe0d260-0a89-ffe7-93ad-4dfc8b064300","gift cards",NA
13,1,1,2,1,2,3,3,3,3,12,1,1,1,6,6,6,4,6,1,1,5,5,"si.opp",4,1,3,"si.supp",3,1.8,7,1,6,"5fe0d2b4-e75b-00a3-afd4-bf4214d46474","To earn points and get items in games.","noice"
17,3,1,2,2,7,3,1,1,1,15,1,2,4,6,4,6,3,6,4,5,4,1,"m.opp",1,1.1,3,"control",1,1.1,5,5,4,"5fe0d2a4-8f12-b716-7713-48819b3a106d","like to have my opinion heard",NA
18,1,2,2,6,6,3,3,2,1,9,6,6,6,6,6,6,6,6,6,6,6,6,"si.supp",5,10,7,"m.supp",5,10,5,5,5,"5fe0d3d4-d1d0-0d02-1150-a10a82a8c0a5","TO MAKE EXTRA CASH",NA
4,2,1,2,2,5,4,2,1,2,13,1,5,1,4,3,6,1,6,1,1,4,1,"si.opp",1,8.2,6,"m.opp",2,5.7,5,4,1,"5fe0d2f6-97e5-9c9f-c508-56ac134feff2","So I could get imvu credits","None"
3,3,1,2,6,1,4,3,2,1,7,4,5,2,6,6,6,3,1,4,3,4,6,"m.opp",5,5.5,3,"si.opp",3,5.5,5,1,3,"5fe0d232-7190-c88f-bc77-a9d42772b0e2","Its fun",NA
4,2,1,2,2,5,4,2,1,2,13,1,5,1,4,3,6,1,6,1,1,4,1,"si.opp",1,8.2,6,"m.opp",2,5.7,5,4,1,"5fe0d2f6-97e5-9c9f-c508-56ac134feff2","So I could get imvu credits","None"
4,2,1,2,2,5,4,2,1,2,13,1,5,1,4,3,6,1,6,1,1,4,1,"si.opp",1,8.2,6,"m.opp",2,5.7,5,4,1,"5fe0d2f6-97e5-9c9f-c508-56ac134feff2","So I could get imvu credits","None"
4,2,1,2,2,5,4,2,1,2,13,1,5,1,4,3,6,1,6,1,1,4,1,"si.opp",1,8.2,6,"m.opp",2,5.7,5,4,1,"5fe0d2f6-97e5-9c9f-c508-56ac134feff2","So I could get imvu credits","None"
30,1,1,2,2,2,3,1,2,1,12,3,3,3,3,6,3,3,5,3,4,2,3,"control",3,5.3,3,"si.supp",3,6.4,5,2,1,"5fe0d29e-d900-28c1-d0d2-22733e2108cf","Don't know",NA
31,1,1,2,2,6,3,3,3,3,12,5,5,5,5,6,2,1,6,3,6,1,6,"si.opp",4,6.4,3,"si.opp",5,10,5,5,1,"5fe0d369-f8ab-90a8-8efa-f4707e662c44","to make a little extra money",NA
60,1,2,2,4,4,2,1,2,2,13,4,4,5,NA,NA,NA,3,5,3,4,5,2,"si.opp",1,1,3,"si.opp",2,3.9,5,5,3,"5fe0d298-c0c3-eec3-3863-07b9806e2820","Give my opinion and for the reward",NA
52,1,1,2,4,2,1,2,2,2,9,2,2,3,4,6,2,3,5,4,6,1,3,"m.supp",3,5.1,3,"m.supp",3,5,5,5,2,"5fe0d308-f614-ede8-6d30-018d38eba359","easy money",NA
52,1,1,2,4,2,3,1,3,2,10,3,4,4,5,4,2,3,3,4,6,4,3,"si.opp",3,5.6,3,"m.supp",4,6.5,5,5,4,"5fe0d300-6748-1aa3-8db0-3ffd3eb04214","To have my opinion heard",NA
13,2,1,2,1,1,1,1,2,2,9,6,4,2,6,6,5,1,4,2,1,3,6,"m.supp",3,6.1,3,"control",3,6.8,3,1,4,"5fe0d290-460a-44dc-09b4-4a4f4650891d","2 weeks ago ",NA
1,1,2,2,3,5,1,2,2,1,13,2,4,3,5,3,3,2,2,4,6,1,6,"si.opp",3,5,3,"si.supp",3,1.4,4,2,1,"5fe0d2d5-9549-ef74-64db-b9df922eb93e","Yesterday","Ishsbaheikeb"
1,1,2,2,3,5,1,2,2,1,13,2,4,3,5,3,3,2,2,4,6,1,6,"si.opp",3,5,3,"si.supp",3,1.4,4,2,1,"5fe0d2d5-9549-ef74-64db-b9df922eb93e","Yesterday","Ishsbaheikeb"
25,1,2,2,2,6,1,2,2,2,12,5,5,6,5,6,5,3,4,3,2,2,3,"m.opp",4,9,3,"si.opp",5,10,3,1,1,"5fe0d3fe-7b54-758a-1528-1376931fe329","To earn rewards",NA
16,8,1,2,1,2,1,1,3,3,11,1,6,1,6,6,6,1,6,1,6,1,4,"si.supp",5,10,3,"m.supp",3,5.5,5,1,1,"5fe0d249-70d5-ef34-1ed4-4c0d0cc0ea90","Make money",NA
63,1,2,2,1,3,2,1,2,1,10,3,5,4,5,4,6,1,5,3,5,1,3,"m.opp",3,8.1,4,"si.opp",3,6.6,1,5,2,"5fe0d3e3-59a9-0463-e478-beffac2f821e","earn rewards",NA
39,1,2,2,2,5,1,1,1,1,12,4,5,5,5,6,2,4,3,3,6,4,4,"si.supp",4,8.3,3,"si.opp",4,6.5,5,5,2,"5fe0d405-b2a5-0da8-1c48-7975e9db0a56","2018",NA
27,4,1,2,2,6,1,1,3,3,12,5,5,5,4,4,5,2,5,3,4,4,4,"si.supp",3,6.2,3,"m.opp",4,8.3,5,5,6,"5fe0d40a-2556-9fbe-c3ae-53f2625c9dc5","to earn bonus",NA
24,3,2,2,5,4,1,2,3,1,12,4,5,6,5,6,6,2,5,1,6,4,5,"control",4,9.4,3,"m.supp",5,9.8,5,5,1,"5fe0d3e3-735e-d632-c733-9ee0c733b024","to have extra money ",NA
40,1,2,2,1,3,2,1,2,1,12,5,5,4,6,6,5,4,4,4,6,3,3,"si.opp",3,4.7,3,"m.supp",3,4.7,5,5,1,"5fe0d444-c64e-2e0e-2727-3d968cdff0db","2012","survey moved very slow"
55,1,2,2,4,7,1,2,2,2,12,4,5,5,5,6,5,3,4,1,3,3,2,"m.supp",2,3.8,3,"m.supp",4,5.4,5,5,3,"5fe0d3de-73c3-d319-a07b-c336484e6edd","I enjoy it",NA
65,1,2,2,4,2,1,2,3,2,9,1,5,6,6,6,6,1,6,1,3,3,4,"m.opp",2,2.7,3,"control",4,7.3,5,5,1,"5fe0d3de-b791-92bf-8eda-9f83467fd4a1","I LIKE TO DO THEM",NA
54,1,2,2,4,4,3,3,2,1,9,5,4,6,6,6,6,1,6,2,NA,NA,NA,"si.supp",3,6.4,3,"m.opp",3,6.6,5,5,6,"5fe0d3fa-fa68-720a-7663-58738b6e6b2b","Earn extra incentives",NA
18,1,2,2,5,1,2,2,3,3,9,5,6,6,NA,NA,NA,1,3,3,3,1,4,"si.supp",3,3.9,3,"control",5,10,5,2,2,"5fe0d2bb-670c-ca86-f095-14b6fd899350","Needed some cash, no jobs around right now.","Thank you for letting us take a survey that a low income households voice or option matters.rs"
54,1,2,2,1,2,2,1,2,2,10,3,3,4,4,5,5,2,5,3,4,4,4,"control",1,1,3,"si.opp",4,6.5,5,5,1,"5fe0d410-4900-91d2-ed9b-1dea195855d6","wanted to earn rewards and influence products","everything looked good to me"
44,1,1,2,2,4,2,2,3,2,10,5,5,5,6,6,5,3,2,2,6,2,3,"m.opp",2,4.6,3,"control",4,7.2,5,2,1,"5fe0d433-6fd9-b785-1daa-d57c87f95ddc","Out of boredom ","None "
53,1,2,2,4,3,3,1,2,2,10,6,5,6,6,6,6,1,1,3,1,3,2,"control",3,5,3,"control",5,10,5,3,2,"5fe0d405-e922-e465-cd72-3afa159291b5","my points","nothing"
8,4,2,2,1,5,3,1,3,2,15,5,5,5,NA,NA,NA,2,5,4,2,1,1,"si.supp",3,5.9,3,"si.supp",4,6.4,5,1,2,"5fe0d50b-6929-16c0-5baf-f827374cde4c","Time","None "
1,1,2,2,4,3,1,2,1,2,10,6,6,6,6,6,6,1,3,2,4,1,1,"si.supp",1,1,3,"si.supp",4,5.6,5,5,3,"5fe0d3f7-e234-625b-b2b2-0a14bcaa045b","Like to make a difference ","Good survey, liked the different topics"
1,1,2,2,4,3,1,2,1,2,10,6,6,6,6,6,6,1,3,2,4,1,1,"si.supp",1,1,3,"si.supp",4,5.6,5,5,3,"5fe0d3f7-e234-625b-b2b2-0a14bcaa045b","Like to make a difference ","Good survey, liked the different topics"
58,1,2,2,4,6,3,2,3,1,10,4,5,6,5,6,5,4,5,2,6,4,2,"m.supp",5,9,3,"si.supp",5,8.1,5,5,3,"5fe0d533-e7be-eddc-17d2-dc1280b7d5ed","to share my opinions ",NA
1,1,1,2,4,4,2,1,2,1,13,1,1,4,3,1,1,1,6,2,6,2,4,"m.supp",1,1.4,1,"m.opp",1,1.6,4,5,1,"5fe0d557-cb45-29b3-7e80-b43f709df57e","1997","None"
1,1,2,2,2,4,2,2,3,1,12,5,5,5,5,6,3,3,4,1,4,3,3,"m.opp",4,5.3,3,"m.opp",4,7.1,5,5,1,"5fe0d4f4-c369-69b2-513c-f63b56e7ec4c","It is fun",NA
1,1,1,2,1,1,2,1,2,2,9,6,3,5,4,6,6,1,1,3,1,1,1,"si.supp",5,5.8,3,"si.supp",5,8.5,5,5,2,"5fe0d588-b02a-c26d-94b4-99b76d43a643","Don't know ","No comment "
1,1,2,2,2,3,2,1,2,2,6,4,5,5,5,6,1,4,6,1,2,5,1,"control",1,1.2,3,"m.opp",1,1,5,5,2,"5fe0d25b-3be9-04bb-87e5-9d11afa64c08","I wanted a way to earn extra money from home.","Interesting format."
20,4,2,2,6,3,3,3,3,3,10,4,3,6,6,6,6,4,4,3,1,4,3,"m.supp",4,7.8,3,"m.opp",2,5.8,5,1,3,"5fe0d5bb-035b-05ae-0c46-86ad2f1f014c","To make extra money ","No"
46,1,2,2,4,1,1,1,1,1,10,5,5,5,6,6,6,1,1,1,4,1,1,"si.opp",5,8.2,3,"si.supp",5,9.2,5,5,2,"5fe0d5fd-5211-4c05-bae3-ad5e88cedf33","cash/gift cards",NA
48,1,1,2,2,4,2,2,2,2,12,5,6,6,3,2,1,1,6,2,6,1,1,"m.opp",1,3,3,"si.opp",4,6,5,5,2,"5fe0d580-e998-b310-b19e-22640d7cff90","added income for retirement","Wonder what the point was and why the delays were installed."
1,1,1,2,1,4,1,1,1,1,13,3,4,2,3,2,3,5,3,4,4,3,6,"m.supp",4,6.3,3,"si.supp",4,8.5,3,1,2,"5fe0d45b-2ce8-cf97-4e36-2d6af74f67cb","i have some extra time ","nothing thank you"
52,1,1,2,4,3,2,1,2,1,11,4,4,3,6,6,1,1,6,1,1,1,4,"si.opp",1,1.2,3,"si.supp",1,1.1,5,5,1,"5fe0d522-e71d-b385-dec2-151fd7d359ef","Make a little extra money on the side.","These days it is hard to know who to trust, even when given so called facts. Liars sometimes lie and mislead the public. Example: Presidential election just completed. News media really let us down."
56,1,2,2,4,1,2,2,2,2,12,5,5,5,4,2,6,2,2,2,4,1,1,"control",1,1.2,3,"si.supp",2,1.2,5,1,3,"5fe0d607-a406-76c2-3778-d41184a681e8","A week ago","Liked this survey.  Thank you"
47,1,2,2,4,3,1,1,1,2,10,6,4,6,5,6,6,1,1,1,2,1,1,"si.opp",3,6.3,3,"si.opp",5,8.6,5,5,2,"5fe0d513-3dff-2647-5eb3-6770eb61952e","I start answering surveys so that I could make a little pin money.","Thank you for the thoughtful questions."
72,1,1,2,4,3,1,1,1,2,12,5,5,6,5,6,5,3,4,4,6,3,3,"m.opp",4,8.1,3,"m.supp",2,4.5,5,5,1,"5fe0d6c5-31f4-18fa-879a-ea7f467cd284","earn money","no comment"
48,1,2,2,4,3,1,1,1,2,12,4,4,6,5,6,2,2,4,1,5,4,2,"m.opp",4,7.2,3,"control",5,9,5,5,2,"5fe0d550-acf9-d065-13bc-1f427d116474","Years ago.",NA
48,1,2,2,4,3,1,1,1,2,12,4,4,6,5,6,2,2,4,1,5,4,2,"m.opp",4,7.2,3,"control",5,9,5,5,2,"5fe0d550-acf9-d065-13bc-1f427d116474","Years ago.",NA
56,1,1,2,4,3,3,1,2,1,10,3,2,2,4,5,3,2,4,3,5,3,3,"si.supp",1,1.2,3,"m.opp",2,4.1,5,5,3,"5fe0d5df-bbf7-63c6-8eab-529d056a043b","sounded interesting and a way to get paid for opinions","Interesting survey design"
3,2,2,2,3,2,2,1,2,1,9,5,5,4,5,4,4,1,5,1,1,1,3,"m.opp",4,5.3,3,"si.supp",3,4,4,5,2,"5fe0d740-d16c-d68d-c16f-8fd867c8a0c3","To earn money and to have a hobby",NA
46,1,1,2,4,3,2,1,2,1,9,5,6,6,5,6,6,2,6,1,6,1,4,"m.opp",5,9.8,3,"m.opp",2,2.8,5,5,2,"5fe0d68d-cc36-1ca9-bdec-31c08497855a","To earn money for giving my opinion",NA
24,2,2,2,6,2,1,1,3,1,10,6,6,6,6,6,5,1,2,2,6,1,3,"m.supp",4,9.4,3,"control",5,10,5,1,1,"5fe0d69d-a66c-8c0f-3ff3-a70828009e03","To give my opinion and make money at the same time.","Great Survey!!!"
16,1,2,2,2,4,2,1,1,1,9,5,5,4,6,6,6,2,6,5,4,2,6,"m.supp",5,8.8,3,"control",5,7.9,6,2,3,"5fe0d791-fcfa-9041-58ea-c85fc88f1f3e","I like to learn new things ","It was very good survey "
8,2,1,2,1,2,1,1,2,1,10,3,5,5,4,2,2,3,1,1,6,2,5,"si.opp",1,8.4,4,"si.supp",1,9.6,1,2,4,"5fe0d768-7940-4e48-e49e-1ecdbd09aa5c","needed money",NA
42,1,2,2,2,3,1,2,1,2,12,6,6,6,5,5,6,4,4,4,4,4,2,"si.opp",4,9,3,"m.opp",3,5,5,5,2,"5fe0d70e-287b-2b09-bec8-f49ac9afe546","Make some extra money and share my opinios","no"
42,1,2,2,2,3,1,2,1,2,12,6,6,6,5,5,6,4,4,4,4,4,2,"si.opp",4,9,3,"m.opp",3,5,5,5,2,"5fe0d70e-287b-2b09-bec8-f49ac9afe546","Make some extra money and share my opinios","no"
1,2,2,2,6,3,1,2,2,1,6,6,4,5,2,4,3,2,6,5,6,2,4,"m.opp",4,5.6,4,"si.supp",3,5.5,4,1,2,"5fe0d726-ce7b-2922-96ee-92f55c458ae0","It is something I like to do",NA
34,1,2,2,2,3,2,1,3,2,10,5,5,5,6,6,5,1,2,1,4,1,1,"m.supp",5,9.2,3,"si.supp",5,10,5,3,5,"5fe0d6be-ee7c-eda2-d635-4d7269b5aa70","sounded fun and needed  little extra cash","none i think was a great survey"
8,2,2,2,2,3,3,3,3,3,10,6,4,6,6,6,6,1,2,4,6,4,1,"control",5,8.1,3,"si.supp",3,8.2,5,1,1,"5fe0d744-9eba-2fbf-dd96-59b36654c4dd","Something to do","No"
55,1,2,2,5,4,2,1,3,2,11,5,5,5,6,6,5,1,5,2,6,2,3,"m.supp",1,1.9,3,"control",4,9.1,5,5,3,"5fe0d654-e04e-27d4-4b46-2be58b9f0994","it was something inteesting to do",NA
1,1,2,2,5,3,2,1,2,1,10,5,5,6,6,6,5,2,2,3,6,1,1,"si.supp",1,1,3,"si.supp",2,4.6,5,2,6,"5fe0d75d-ece2-4040-5823-a9c404609767","My daughter said that it is fun to do...",NA
51,4,2,2,4,5,2,2,2,2,12,4,4,4,5,5,5,2,4,2,1,2,5,"control",4,9.1,3,"si.supp",5,10,5,4,6,"5fe0d29b-555f-8f8a-4ee1-a5af10d4b4e3","I do the survey in swagbucks","This is a great survey."
8,1,2,2,3,7,3,3,3,3,10,5,2,4,5,6,1,1,2,4,6,4,2,"m.opp",2,4.7,7,"si.supp",1,1.6,7,3,3,"5fe0d7cf-3a98-544c-54a6-117bbb30b896",NA,NA
54,1,2,2,1,1,1,1,1,2,11,5,4,6,5,5,6,4,3,3,5,4,3,"m.opp",3,6.3,3,"m.opp",2,4.6,5,4,3,"5fe0d706-2a27-6e55-e396-399b5c41f451","for fun and the extra earnings.",NA
16,1,2,2,5,4,3,3,2,2,7,4,3,3,4,6,4,2,2,3,1,1,1,"m.supp",3,7.4,3,"si.opp",3,6.3,5,5,6,"5fe0d7d9-95e6-9f8a-8ecb-a2edb4cf78c1","To make extra money for my amazon account. ","Nope. "
50,1,1,2,4,2,2,1,2,1,10,3,4,6,2,1,1,1,6,5,6,1,3,"control",4,9.1,3,"si.supp",4,8.9,5,5,6,"5fe0d7d2-1899-04aa-c982-705a44239e8a","I saw the interesting subjects I was being asked about. I get to give my views and opinions.",NA
36,1,2,2,4,1,1,1,1,2,10,5,6,6,6,6,2,3,2,3,4,4,2,"control",3,6.1,3,"m.supp",4,7.2,5,1,1,"5fe0d798-942e-5f1c-0bf2-3e348f88bafe","I need the moneyand I would like to know that I have a voice in the election surveys","I like to see that people are looking out for the enviroment"
62,1,2,2,4,1,1,1,1,2,10,4,4,5,6,6,6,1,3,2,NA,NA,NA,"control",5,9.6,3,"si.opp",5,9.2,5,5,6,"5fe0d769-2dbf-44f4-3cb9-4f6c13e621ae","something to do",NA
43,1,2,2,6,2,1,1,1,1,10,6,5,6,5,5,5,4,5,2,2,4,4,"m.supp",5,8.3,3,"si.supp",5,9.2,5,5,2,"5fe0d53e-49f4-4387-f010-ac5148ddc083","to earn money",NA
43,1,2,2,6,1,2,1,2,1,9,4,4,4,4,6,6,1,1,3,4,1,3,"control",4,7.6,3,"si.opp",4,5.3,5,5,1,"5fe0d7f5-c956-a5cf-5590-d6bbfcef325a","To make some money.","None"
42,2,2,2,4,1,2,2,3,3,12,4,5,5,5,5,3,4,4,5,6,5,3,"m.supp",4,8.9,3,"si.supp",4,9.1,5,5,1,"5fe0d768-0184-c092-9d05-c7803d613ec6","2018","It was a good survey."
1,2,2,2,1,5,1,1,1,1,12,5,5,4,6,5,6,5,6,6,6,5,6,"si.supp",2,7.4,5,"si.supp",1,6.3,3,2,1,"5fe0d919-3659-c02a-bdc1-006bae045c2b","Ya","3"
55,2,1,2,4,2,1,1,1,2,11,5,4,3,6,4,5,1,6,2,5,4,4,"si.opp",5,8,3,"m.opp",5,9,5,5,2,"5fe0d789-8b1b-3c1d-6e8d-ff8ae068b76e","I find them interesting","interesting subjects"
48,1,1,2,2,4,3,1,2,2,10,1,2,1,6,6,1,4,3,3,6,2,2,"si.opp",3,4.7,3,"m.opp",3,5.2,5,3,6,"5fe0d743-50e7-7558-f51b-ebfbadbfb603","to make extra money","none so far"
50,1,1,2,4,5,1,1,3,2,13,1,1,6,5,5,5,2,6,3,6,2,1,"m.supp",5,8.2,3,"control",4,8.2,5,5,2,"5fe0d81b-f748-081a-b190-f84b4bf46797","was interested","none"
51,1,2,2,4,4,3,1,2,2,10,5,5,6,5,5,5,3,3,3,6,4,3,"m.opp",2,4.6,3,"m.supp",4,8.2,5,5,2,"5fe0d830-5ea7-b005-e6ef-fad1ae996f8b","like to give my opinion on products, earning rewards for answering , getting access to new products","survey format was good, survey length was very good and subject matter was relevant"
8,4,2,2,5,3,2,1,2,1,9,3,2,3,5,4,3,4,2,2,6,3,5,"si.opp",2,4.5,3,"si.supp",4,6.7,5,5,2,"5fe0d8f6-2561-5afb-66d9-df889632680c","To make money","Great survey"
5,3,2,2,2,3,1,2,2,2,9,4,3,2,2,5,4,2,2,4,4,3,4,"m.supp",3,7.3,4,"control",2,7.1,3,2,2,"5fe0d91d-15d5-11e2-c788-758edeb17d44","Sybil","Xfhi"
25,1,1,2,3,1,3,2,1,2,10,5,5,6,6,6,4,3,4,3,6,3,4,"m.supp",4,8.2,3,"si.supp",4,7.8,5,1,1,"5fe0d8d7-9983-13a9-a5df-eba8183994e0","money",NA
43,1,1,2,6,1,2,1,2,1,8,6,6,6,5,6,6,1,1,1,6,1,1,"si.supp",1,2.3,3,"control",3,2.3,5,2,2,"5fe0d8d7-cded-f52c-5d73-26487fb7cca3","For a hobby","None"
4,3,2,2,3,2,4,3,3,3,10,4,3,3,4,6,6,3,6,3,1,4,6,"control",4,7.7,3,"m.opp",3,5.7,5,1,1,"5fe0d91f-b559-9d52-6834-d0e83c2ce60d","Today",NA
19,1,1,2,2,2,3,2,1,2,10,5,3,5,5,4,5,3,4,2,6,3,3,"m.supp",4,8,3,"m.supp",4,7.4,5,1,3,"5fe0d96b-5654-c447-14d4-c4f3b85baebe","For some extra income and to get my opinions out there","I think it was put together well"
13,1,1,2,2,4,2,1,2,1,9,3,5,4,6,5,6,6,5,6,6,6,5,"m.supp",4,9.4,3,"m.opp",4,9.1,2,2,1,"5fe0da1b-40c7-0cde-1292-c835cb774717","Yes agree","Yes agree"
1,1,1,2,4,2,3,2,1,2,7,6,6,6,6,6,6,6,6,6,6,6,6,"m.supp",5,10,3,"si.supp",5,10,5,5,2,"5fe0d76d-de49-5610-b114-c60b8fde3a27","To make money ","I really enjoyed this survey "
1,1,1,2,4,2,3,2,1,2,7,6,6,6,6,6,6,6,6,6,6,6,6,"m.supp",5,10,3,"si.supp",5,10,5,5,2,"5fe0d76d-de49-5610-b114-c60b8fde3a27","To make money ","I really enjoyed this survey "
23,1,2,2,1,5,2,1,2,1,12,6,6,5,NA,NA,NA,1,3,4,6,5,3,"m.supp",5,8.4,4,"m.opp",5,8.4,3,5,1,"5fe0d928-94c4-40fe-a658-4ad5440e8333","Earn extra money","How to get a better job of the hospital and"
12,3,1,2,2,5,1,1,1,1,12,6,6,6,1,1,1,1,1,1,1,1,1,"control",5,7.8,1,"m.opp",5,7.8,1,1,1,"5fe0d915-c6c7-45b4-af99-72ed19248b06","I wanted to try something new","Thank you"
28,1,1,2,2,3,3,1,3,2,11,4,5,5,2,6,2,3,2,5,6,3,3,"si.opp",4,7.9,3,"m.supp",2,5.1,5,3,3,"5fe0d94a-4146-fa37-1625-54cdc6f8d90f","Financial ",NA
14,2,2,2,1,5,3,2,1,1,11,6,6,6,6,6,6,5,4,2,6,4,1,"control",5,6.4,3,"si.opp",5,8.5,5,1,2,"5fe0d915-0f18-bb39-ac9c-380a38c929c9","December ","Was great"
8,1,1,2,5,1,3,3,3,3,10,5,5,5,6,6,6,1,4,1,3,2,3,"control",3,5,3,"control",4,10,5,2,1,"5fe0db51-987a-47dd-f166-6e02ec79df71","side money","none"
56,1,2,2,4,4,1,1,1,1,12,5,5,6,6,6,5,3,1,3,4,4,6,"control",5,10,3,"control",5,10,5,2,3,"5fe0d88a-92e1-cc7b-9f10-7c38a788f81a","Helps my novel writing block!  When it's fun and interesting, it feeds the juices of my creative brain so I can get back to my writing.","Summarizing the issues was very helpful and gave me food for thought.  The questions about killing/not killing gave me pause to think about my values.  Thx!"
11,1,1,2,1,4,1,2,3,2,10,4,4,3,2,2,3,4,3,4,5,5,3,"si.supp",2,5.1,3,"control",2,5.5,6,1,3,"5fe0db0e-477a-6356-5573-e4af43376724","want to try","none at the moment"
10,3,1,2,6,1,1,2,1,2,10,1,1,1,1,3,6,4,4,3,4,2,3,"control",2,7.2,3,"control",2,5.6,5,1,2,"5fe0db42-d9db-e648-3492-4a3177d08e58","Gift cards",NA
31,1,2,2,1,2,3,1,2,2,11,1,1,1,4,3,6,1,4,1,4,1,1,"m.supp",2,2.8,3,"m.supp",4,8.2,5,5,1,"5fe0dadb-5bb0-66c5-8118-bbd3ba2352a8","supplement my income",NA
10,7,2,2,2,4,3,2,3,3,9,4,2,4,3,2,3,6,4,6,6,5,6,"si.supp",3,3.7,4,"control",2,2.4,5,2,2,"5fe0da86-405c-119a-3568-4a479e390337","To get ink on Tapas",NA
19,1,1,2,4,4,4,3,3,3,10,6,6,6,6,5,3,1,5,5,6,1,1,"m.opp",2,5.6,3,"m.opp",4,7.6,5,1,6,"5fe0db4f-deac-737d-84ef-6f44e6692169","Mid December ",NA
35,4,1,2,1,3,3,1,2,2,12,4,6,6,6,6,3,1,6,3,6,1,4,"control",4,6.4,3,"control",4,8.3,5,4,1,"5fe0dbb8-53f2-d638-40bd-24e22b1a8ad8","To make money and to give my opinions","No comments"
36,1,1,2,2,6,3,2,2,2,9,4,5,4,5,5,6,6,6,5,2,6,5,"m.supp",1,3.4,3,"control",3,1.3,1,1,1,"5fe0dbc9-aa91-07f5-8dce-9161f5e1e772","For points","Good"
45,1,1,2,2,5,2,2,2,1,10,5,5,6,6,5,6,3,6,2,4,3,4,"si.opp",5,10,3,"si.opp",2,4.5,5,1,1,"5fe0db83-3961-d05d-5707-37e53e88cbba","to get gift cards to places i shop","nice survey"
45,1,1,2,2,5,2,2,2,1,10,5,5,6,6,5,6,3,6,2,4,3,4,"si.opp",5,10,3,"si.opp",2,4.5,5,1,1,"5fe0db83-3961-d05d-5707-37e53e88cbba","to get gift cards to places i shop","nice survey"
22,1,1,2,1,7,2,1,2,2,13,5,5,3,5,5,4,4,5,5,5,5,5,"si.supp",4,8.1,3,"control",3,7.3,3,4,3,"5fe0dbe0-2fab-241b-6461-66e7e77dc8a0","I feel great to do","Really feel so good to do this"
