"birthyear","race","gender","att","empl","inc","pid","pid.follow","ideol","ideol.follow","educ","mor.suffer","mor.care","mor.cruel","mor.comp","mor.anim","mor.kill","si.white","si.care","si.kids","si.kill","si.good","si.help","hc.group","hc.likert","hc.slider","hc.check","ev.group","ev.likert","ev.slider","ev.check","online.length","study.choice","RID","online.why","com"
22,1,1,2,2,3,1,1,1,1,5,6,6,6,6,6,5,2,4,4,1,2,3,"m.opp",5,9.7,3,"m.opp",4,8,5,5,1,"5fdab09b-8846-d7bb-f879-56058ea13488","money.",NA
23,1,1,2,6,4,1,1,1,1,2,6,6,6,6,6,5,1,3,1,2,4,1,"m.supp",5,9,3,"m.opp",5,10,5,5,6,"5fdaab8a-56ee-78df-0965-5759b0108b21",NA,NA
14,1,1,2,2,5,1,1,2,2,5,5,5,5,6,6,5,3,5,3,4,3,5,"si.supp",3,6.4,3,"control",4,7.3,5,2,1,"5fdaadd5-ef09-0b3d-2ecb-1a8e22972542","Because I like to answer surveys and earn and extra money with them.","Everything was perfect. I loved the design of the page"
16,8,1,2,1,5,4,1,2,2,2,1,4,3,5,5,3,2,2,4,6,2,2,"control",4,5,3,"si.supp",4,6.7,5,1,1,"5fdab03e-237f-f77c-a189-932f1e9f4305","Profit",NA
1,1,1,2,4,4,3,1,3,2,4,4,4,4,5,5,6,3,6,3,3,3,3,"control",2,4,3,"m.opp",3,5,5,1,2,"5fdab2ff-da09-6ef4-8e27-46c722c8ea62","For the rewards ",NA
25,1,1,2,4,1,2,1,3,3,1,1,1,1,6,4,4,1,6,1,6,1,4,"si.supp",3,1,3,"si.supp",5,6.3,5,5,1,"5fdab22c-3e6d-904d-6a2a-9c1a9e2e64fc","To make money","Very good survey really enjoyed it."
11,1,1,2,6,1,3,1,2,2,4,2,2,5,3,5,2,2,4,5,6,2,4,"m.supp",2,5,3,"si.supp",5,9.4,5,5,1,"5fdab58a-0c89-62e8-29fd-2092222bc3ce","Pocket Change","Short and sweet. Good survey"
8,1,1,2,1,2,4,3,3,3,1,4,3,5,6,2,2,3,4,4,4,4,3,"m.supp",3,1,3,"m.supp",3,1,5,1,2,"5fdab88d-a492-7c35-216c-091b82b2d354","For gems on dragon city","No not at all"
19,2,1,2,2,1,3,1,2,2,2,2,5,4,5,6,3,1,5,4,3,2,3,"m.opp",4,4.8,3,"m.opp",3,4.9,5,4,1,"5fdab808-8e7e-dd82-9abd-2ece65098472","2014",NA
20,1,1,2,1,2,3,1,1,2,1,5,5,5,5,6,3,5,6,5,2,5,2,"si.opp",2,2.6,1,"si.supp",2,3,5,2,1,"5fdab82b-2d99-5578-2128-4a22631e7262","Earn money",NA
20,1,1,2,2,4,1,1,1,1,1,2,4,5,4,5,6,5,3,5,3,3,5,"si.supp",4,7.1,3,"m.supp",4,6.4,3,5,3,"5fdab9d1-ecf2-0587-bccd-15808cbeca7c","To help out companies and to make a few bucks",NA
28,1,1,2,2,6,2,1,2,1,4,5,1,2,4,5,3,1,6,1,6,2,1,"m.opp",1,1,3,"m.supp",2,1.5,5,5,1,"5fdabaf6-c66e-2997-dc18-fba20784ff25","To make money ",NA
1,1,1,2,2,4,3,3,3,3,4,4,6,6,6,5,1,2,3,2,6,1,2,"control",4,7.3,3,"m.opp",5,8.3,5,1,1,"5fdabe2b-58b8-2da0-511e-81c78373220b","Bitcoin faucet ",NA
8,1,1,2,1,1,2,1,3,3,4,3,3,3,4,6,6,1,3,1,6,2,6,"si.supp",2,5.5,3,"si.supp",3,5.5,5,2,4,"5fdac259-f196-42f4-76d2-47de3923caaa","for extra money ","thank you"
10,2,1,2,2,2,1,1,2,1,2,1,5,2,3,2,3,2,4,3,3,3,3,"si.supp",3,3.6,4,"si.supp",3,1,3,4,1,"5fdac3fa-97fd-7fc7-0cc1-48c42b823a02","1/2020","Na"
28,1,1,2,2,3,3,1,2,2,4,4,4,4,4,3,5,4,3,3,1,3,3,"control",4,5.9,3,"m.supp",3,5.8,5,1,5,"5fdac41f-a0e7-639a-e4a2-096f698a1b52","Fun","Super fun"
11,1,1,2,2,3,1,2,2,2,4,5,4,5,6,6,5,2,2,2,4,2,2,"m.supp",4,8.3,3,"m.supp",3,5.6,5,3,2,"5fdac385-ddf2-32fa-6299-94c908d4efad","I just love it","No"
1,1,1,2,1,4,2,1,2,1,4,3,3,3,2,2,4,1,1,3,6,6,6,"control",5,6.3,3,"si.opp",3,5.1,5,2,1,"5fdac6fa-5d81-1bcb-cfa4-ce5295b08896",NA,"No. A lot of reading "
24,1,1,2,2,4,3,2,3,1,4,3,3,5,5,6,5,1,5,2,5,4,4,"m.supp",3,5.2,3,"si.opp",4,6.1,5,2,2,"5fdac759-d569-01c6-9a7b-7eb8c88b6032","covid lockdown",NA
8,1,1,2,2,2,2,1,2,1,1,4,4,4,3,3,5,4,4,4,6,1,4,"m.opp",3,5.4,4,"control",3,4.6,3,2,2,"5fdac866-b32e-fb89-0076-51ad7b52cd46","Swagbucks",NA
17,1,1,2,2,6,3,2,3,1,4,3,4,5,5,2,2,4,2,6,6,2,4,"control",4,7,3,"m.supp",4,7.5,5,5,1,"5fdac8a1-ff4d-c322-2f4a-5466b76d9df6","Free money while I did mindless things in the evening like watch TV",NA
16,1,1,2,6,1,2,1,1,1,1,2,4,5,3,3,4,1,4,4,3,3,4,"control",1,7.3,5,"control",1,9.1,2,2,1,"5fdacca3-95c6-11d4-80e0-8776442e6a47",NA,"Thank you "
18,3,1,2,6,1,4,3,3,3,3,2,4,3,6,5,6,6,6,6,4,3,4,"si.supp",3,3,1,"control",2,5.5,1,5,2,"5fdacdbb-ad7f-bf7d-8b16-d136e0ec2691","To distract myself",NA
27,1,1,2,2,6,2,1,1,2,2,5,3,5,5,5,3,4,4,4,6,4,4,"si.opp",4,6.8,3,"control",4,6.9,5,1,2,"5fdacd3e-04a9-7bb6-b9a5-93967f4c1274","Free coins",NA
19,1,1,2,6,1,4,3,3,3,2,5,4,5,6,6,5,3,6,6,3,3,3,"si.supp",3,5.3,3,"m.supp",3,6.4,5,1,3,"5fdacdcc-4db4-559b-12fb-d69ad8ece2d7","Gold points","This weird"
23,1,1,2,2,2,2,2,1,2,1,4,4,4,4,5,5,4,4,4,6,4,4,"m.opp",3,4.8,7,"m.supp",2,5.1,5,1,6,"5fdacfbc-8972-c6e2-d35b-f435035c540e","Needed crypto","No good survey"
1,1,1,2,2,4,3,3,3,3,3,1,1,1,4,4,4,4,4,4,4,4,4,"m.opp",3,1,4,"m.opp",3,1,3,1,5,"5fdad4ff-dd41-699c-0d68-80c300f86906",NA,"none"
1,1,1,2,1,7,1,2,1,2,5,4,3,4,4,6,5,4,5,5,5,2,5,"m.opp",4,6.5,3,"si.supp",4,8,5,4,3,"5fdacf42-ceb7-1630-0fbb-ca94a9fae91e","Boredom",NA
1,1,1,2,2,6,1,1,1,1,5,1,2,2,4,3,3,3,4,4,5,5,4,"m.opp",4,8.1,5,"m.opp",4,6.6,2,5,1,"5fdadd6f-3801-c5e9-72e8-5634ad007f7a","Rewards ",NA
1,1,1,2,2,2,2,2,2,2,1,4,4,4,6,6,3,4,4,4,4,4,3,"si.opp",1,2.6,3,"m.supp",2,4.2,5,5,6,"5fdadd7f-dff2-fb61-bf96-c68f40fdb19b","To get gift cards",NA
34,1,1,2,1,4,2,1,2,1,4,4,4,3,5,4,2,4,4,5,4,4,4,"m.opp",4,5.7,3,"si.opp",1,6.7,2,2,1,"5fdaf2b0-aa8f-fda9-7065-478ad2031c23",NA,NA
19,1,1,2,4,2,2,1,2,1,3,6,5,6,6,6,3,2,3,4,6,1,1,"control",3,5.1,3,"m.supp",5,8.3,5,4,2,"5fdb30b3-3f2c-6aa3-05d8-421ae101b8f3","2019","None, thanks."
7,1,1,2,6,3,2,2,2,1,3,3,3,2,2,4,5,3,4,3,3,3,4,"si.supp",3,5.4,5,"m.opp",3,5.1,3,5,2,"5fdcd1f3-6984-4889-c100-c24fd4125124","to make extra money",NA
21,1,2,2,2,4,1,1,1,2,3,4,5,5,6,6,1,6,6,6,2,6,6,"m.opp",5,10,3,"m.supp",5,9.9,5,5,2,"5fdce1db-5eb3-fa55-ab52-dff7c3b1c614","2018",NA
40,1,2,2,2,7,2,1,2,2,4,3,5,6,6,6,6,1,2,2,5,2,2,"control",3,6.2,3,"si.supp",5,9.3,5,2,5,"5fdce34a-8462-ab9d-7e10-b87694466e6b","interesting","none"
19,1,2,2,5,1,3,2,1,2,2,6,4,6,5,5,5,2,4,2,6,2,3,"m.supp",5,7.4,3,"m.supp",5,8.2,5,2,1,"5fdce3ed-30ee-a14f-49a5-ad69428a48ee","I thought it would be a fun way to pass my free time, and I could use the extra money.","Thank you for a survey that asked questions more intriguing than most other surveys!"
24,1,2,2,2,4,1,1,1,1,4,4,5,5,4,5,4,3,2,2,4,3,4,"si.opp",4,6.6,3,"si.opp",5,8.4,5,5,2,"5fdce434-9786-65fb-7450-ce3008a478f8","to give input on things but also for the rewards",NA
1,1,2,2,4,5,1,1,1,2,5,2,3,3,5,4,5,1,6,1,3,1,3,"si.supp",4,6.9,3,"control",4,8.6,5,5,1,"5fdce40f-c8a9-4381-ecdb-c3f6af777db5","breast cancer",NA
27,1,1,2,2,2,3,3,2,2,1,5,5,6,2,6,3,3,5,6,6,1,5,"m.opp",2,1.9,7,"m.opp",5,9,1,5,2,"5fdce462-749c-f0c1-7696-7de7fc63ae8f","to earn gift cards",NA
45,1,1,2,2,5,2,1,2,1,1,4,4,4,5,4,3,1,4,1,3,1,4,"m.supp",3,5.1,3,"control",4,5.8,5,4,4,"5fdce472-4a1b-bdc4-d446-e1710127c5a6","to get points",NA
47,1,1,2,4,5,3,1,2,2,4,5,5,5,6,6,2,3,4,4,6,4,4,"control",2,3.7,3,"control",4,7.2,5,4,2,"5fdce3cb-60e4-0d12-ce25-faa97a9f813d","a little extra money","None"
9,4,2,2,5,3,3,1,2,2,1,1,4,3,4,6,6,1,3,4,4,1,4,"m.opp",2,1.3,3,"si.supp",4,5.7,5,2,6,"5fdce44a-2088-8206-8448-177930b540ea","To earn",NA
1,2,2,2,2,4,3,3,3,3,5,4,3,4,5,6,4,3,4,4,3,3,3,"si.supp",3,6.2,4,"control",3,3.9,4,3,3,"5fdce57d-2cdc-5e99-6174-0846653adfb4",NA,NA
1,1,2,2,4,6,1,1,3,1,2,5,5,5,6,6,2,2,1,1,4,4,1,"m.opp",3,6.4,3,"m.opp",4,7.2,5,5,2,"5fdce528-c4ca-bc6d-a3c8-c7371123941e","Earn points for rewards",NA
52,1,2,2,4,2,2,1,2,1,3,3,4,5,6,6,6,1,4,1,5,1,1,"si.opp",1,1.3,3,"m.supp",3,4.9,1,4,6,"5fdce420-5611-e1ac-4d26-35b4d69b4733","fun to do",NA
15,1,1,2,1,4,1,1,1,2,2,5,3,2,4,3,4,4,3,6,5,5,3,"control",4,8.1,3,"si.supp",4,7.1,2,3,4,"5fdce636-515d-ca52-17cd-c1954eafb859",NA,NA
1,1,2,2,1,5,1,1,1,2,2,5,4,5,6,4,3,6,5,6,4,6,3,"m.supp",4,7.3,3,"si.supp",5,10,5,5,1,"5fdce5e8-5cf6-3c37-402b-e5d01abbb0eb","it was the only way i could make money ","this was a nice survey, although it said 7 minutes on the first screen, then 20 minutes when i first started the survey. it was about 7 minutes though."
49,1,2,2,4,1,2,1,2,1,1,6,6,6,6,6,6,6,6,6,NA,NA,NA,"si.supp",5,10,3,"m.opp",1,1.2,5,5,6,"5fdce595-7d38-27a1-9bab-6604fbb6ed0d","I can make some extra money plus they are fun",NA
1,1,1,2,6,3,1,1,2,1,1,2,3,4,5,5,4,4,5,3,3,3,3,"m.supp",4,6,3,"si.opp",3,5.5,3,2,4,"5fdce6a4-84b9-de24-ae78-440785eb957c",NA,NA
49,1,2,2,4,3,3,3,3,3,3,4,4,6,4,6,1,2,4,4,6,4,3,"control",4,8.2,3,"m.supp",4,8.2,5,5,6,"5fdce5a1-aca2-75d7-27dc-4619f22c612d","to earn points","all good  thank you"
1,1,1,2,3,5,4,1,2,1,2,3,4,4,3,4,3,4,3,2,6,6,3,"m.supp",1,1,3,"m.opp",2,1.7,5,2,2,"5fdce69f-0f18-f64d-03b8-eb17883b531f","Games","trump 2020"
65,1,2,2,4,4,1,1,3,1,1,6,6,6,6,5,5,3,4,4,5,1,4,"m.supp",4,9.5,3,"si.opp",3,6.6,5,5,6,"5fdce57a-a3fb-1188-5d38-f4e4e6ea7d90","6 years","interesting"
54,1,2,2,4,2,2,1,2,1,4,5,5,6,4,6,6,5,5,2,6,5,2,"control",5,9.3,3,"m.opp",4,7.2,5,5,2,"5fdce5fc-1399-5ffa-9559-c4310325d3a2","2006",NA
4,2,2,2,1,2,2,1,1,2,4,3,2,2,4,3,1,3,1,3,2,4,4,"m.supp",3,5.8,5,"si.opp",3,6.3,4,1,4,"5fdce6cf-5198-4525-92ca-8d1a407e6cb1","To get imvu credits ","Nope"
4,2,2,2,1,2,2,1,1,2,4,3,2,2,4,3,1,3,1,3,2,4,4,"m.supp",3,5.8,5,"si.opp",3,6.3,4,1,4,"5fdce6cf-5198-4525-92ca-8d1a407e6cb1","To get imvu credits ","Nope"
4,2,2,2,1,2,2,1,1,2,4,3,2,2,4,3,1,3,1,3,2,4,4,"m.supp",3,5.8,5,"si.opp",3,6.3,4,1,4,"5fdce6cf-5198-4525-92ca-8d1a407e6cb1","To get imvu credits ","Nope"
4,2,2,2,1,2,2,1,1,2,4,3,2,2,4,3,1,3,1,3,2,4,4,"m.supp",3,5.8,5,"si.opp",3,6.3,4,1,4,"5fdce6cf-5198-4525-92ca-8d1a407e6cb1","To get imvu credits ","Nope"
4,2,2,2,1,2,2,1,1,2,4,3,2,2,4,3,1,3,1,3,2,4,4,"m.supp",3,5.8,5,"si.opp",3,6.3,4,1,4,"5fdce6cf-5198-4525-92ca-8d1a407e6cb1","To get imvu credits ","Nope"
4,2,2,2,1,2,2,1,1,2,4,3,2,2,4,3,1,3,1,3,2,4,4,"m.supp",3,5.8,5,"si.opp",3,6.3,4,1,4,"5fdce6cf-5198-4525-92ca-8d1a407e6cb1","To get imvu credits ","Nope"
4,2,2,2,1,2,2,1,1,2,4,3,2,2,4,3,1,3,1,3,2,4,4,"m.supp",3,5.8,5,"si.opp",3,6.3,4,1,4,"5fdce6cf-5198-4525-92ca-8d1a407e6cb1","To get imvu credits ","Nope"
4,2,2,2,1,2,2,1,1,2,4,3,2,2,4,3,1,3,1,3,2,4,4,"m.supp",3,5.8,5,"si.opp",3,6.3,4,1,4,"5fdce6cf-5198-4525-92ca-8d1a407e6cb1","To get imvu credits ","Nope"
4,2,2,2,1,2,2,1,1,2,4,3,2,2,4,3,1,3,1,3,2,4,4,"m.supp",3,5.8,5,"si.opp",3,6.3,4,1,4,"5fdce6cf-5198-4525-92ca-8d1a407e6cb1","To get imvu credits ","Nope"
4,2,2,2,1,2,2,1,1,2,4,3,2,2,4,3,1,3,1,3,2,4,4,"m.supp",3,5.8,5,"si.opp",3,6.3,4,1,4,"5fdce6cf-5198-4525-92ca-8d1a407e6cb1","To get imvu credits ","Nope"
4,2,2,2,1,2,2,1,1,2,4,3,2,2,4,3,1,3,1,3,2,4,4,"m.supp",3,5.8,5,"si.opp",3,6.3,4,1,4,"5fdce6cf-5198-4525-92ca-8d1a407e6cb1","To get imvu credits ","Nope"
54,1,2,2,4,2,2,1,2,1,4,5,5,6,4,6,6,5,5,2,6,5,2,"control",5,9.3,3,"m.opp",4,7.2,5,5,2,"5fdce5fc-1399-5ffa-9559-c4310325d3a2","2006",NA
54,1,2,2,4,2,2,1,2,1,4,5,5,6,4,6,6,5,5,2,6,5,2,"control",5,9.3,3,"m.opp",4,7.2,5,5,2,"5fdce5fc-1399-5ffa-9559-c4310325d3a2","2006",NA
54,1,2,2,4,2,2,1,2,1,4,5,5,6,4,6,6,5,5,2,6,5,2,"control",5,9.3,3,"m.opp",4,7.2,5,5,2,"5fdce5fc-1399-5ffa-9559-c4310325d3a2","2006",NA
4,2,2,2,1,2,2,1,1,2,4,3,2,2,4,3,1,3,1,3,2,4,4,"m.supp",3,5.8,5,"si.opp",3,6.3,4,1,4,"5fdce6cf-5198-4525-92ca-8d1a407e6cb1","To get imvu credits ","Nope"
47,1,1,2,4,6,3,2,2,2,4,4,4,4,4,5,4,3,3,3,4,3,3,"m.supp",2,3.8,3,"si.supp",4,8.3,5,5,1,"5fdce48d-f7b6-2d28-66a1-086004e1fa07","for the rewards","The questions and the survey have been very good"
47,1,1,2,4,6,3,2,2,2,4,4,4,4,4,5,4,3,3,3,4,3,3,"m.supp",2,3.8,3,"si.supp",4,8.3,5,5,1,"5fdce48d-f7b6-2d28-66a1-086004e1fa07","for the rewards","The questions and the survey have been very good"
47,1,1,2,4,6,3,2,2,2,4,4,4,4,4,5,4,3,3,3,4,3,3,"m.supp",2,3.8,3,"si.supp",4,8.3,5,5,1,"5fdce48d-f7b6-2d28-66a1-086004e1fa07","for the rewards","The questions and the survey have been very good"
47,1,1,2,4,6,3,2,2,2,4,4,4,4,4,5,4,3,3,3,4,3,3,"m.supp",2,3.8,3,"si.supp",4,8.3,5,5,1,"5fdce48d-f7b6-2d28-66a1-086004e1fa07","for the rewards","The questions and the survey have been very good"
47,1,1,2,4,6,3,2,2,2,4,4,4,4,4,5,4,3,3,3,4,3,3,"m.supp",2,3.8,3,"si.supp",4,8.3,5,5,1,"5fdce48d-f7b6-2d28-66a1-086004e1fa07","for the rewards","The questions and the survey have been very good"
17,1,2,2,5,1,2,1,2,1,1,4,4,3,5,6,6,2,6,2,4,2,4,"control",2,4.2,3,"si.opp",2,3.5,5,5,2,"5fdce61c-e8e9-b467-bf96-0dddca19c07b","Extra income",NA
8,1,2,2,2,6,1,1,3,1,3,2,3,5,5,6,6,3,5,4,4,5,5,"m.supp",3,5.6,3,"m.opp",3,3.4,5,1,3,"5fdce6b4-4e1c-906d-5f15-0d0b42fa9f1a","To get more gems",NA
50,1,1,2,4,3,2,1,2,1,4,4,5,5,2,5,5,2,3,4,NA,NA,NA,"si.supp",2,1.9,3,"si.opp",3,5.4,5,5,6,"5fdce632-fa53-ab64-216a-a8c1d18fd292","To be awarded points for gift cards.","Not sure."
38,1,2,2,2,3,4,1,2,2,4,3,3,5,3,5,5,4,4,3,4,5,4,"m.supp",3,4.3,3,"control",3,4.6,5,1,6,"5fdce6a1-4252-b48f-bfee-c2330cd73e71","Credit on phone bill",NA
56,1,1,2,1,4,2,1,2,2,2,4,5,3,4,5,1,1,1,3,6,4,1,"m.supp",2,4.6,3,"m.opp",4,7.7,5,5,1,"5fdce690-1d91-5c42-ea79-9b52a367c896","for the perks",NA
1,1,2,2,3,4,1,1,2,1,1,1,5,4,3,4,2,1,4,3,1,2,6,"m.opp",1,8.1,2,"si.supp",5,4.8,3,1,5,"5fdce6bb-fb36-f93e-cd47-06595d2ec63c","I don't know","I don't know"
13,4,2,2,1,1,4,2,3,3,1,5,4,5,5,1,6,2,5,2,5,4,5,"control",4,7.2,7,"m.supp",5,9.4,6,2,2,"5fdce5a9-8474-a7df-7073-871053f0fa6d","To have something to do in my free time.",NA
57,1,2,2,4,2,2,1,2,1,2,3,5,5,6,6,6,4,4,3,4,2,4,"si.supp",4,7.3,3,"si.opp",4,5.5,5,5,6,"5fdce525-3b24-4009-9a27-5b03a6c59d68","to get points, which I can convert to money","none"
18,3,1,2,1,5,1,1,2,1,3,1,3,3,4,6,3,3,4,3,NA,NA,NA,"control",4,7.5,3,"m.supp",5,8.6,5,5,3,"5fdce64b-4f17-dde3-e990-6ac1eadbca6f","I enjoy doing surveys ","Great survey would like to do more in the future "
18,3,1,2,1,5,1,1,2,1,3,1,3,3,4,6,3,3,4,3,NA,NA,NA,"control",4,7.5,3,"m.supp",5,8.6,5,5,3,"5fdce64b-4f17-dde3-e990-6ac1eadbca6f","I enjoy doing surveys ","Great survey would like to do more in the future "
49,1,1,2,4,4,2,2,2,2,2,1,3,1,6,6,6,1,1,1,1,1,1,"si.opp",2,4.8,3,"m.supp",5,9.2,5,5,3,"5fdce673-98be-8497-b865-4de2bec758a7","For fun and profit 📈 ","None the survey was interesting. "
1,5,2,2,5,4,3,2,1,2,2,2,4,5,5,4,4,4,3,3,5,4,4,"m.opp",3,7.2,5,"si.supp",2,5.7,4,3,4,"5fdce867-2d2b-18bd-5fd3-23862039abff",NA," Xrcrvtyv"
1,1,2,2,1,2,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,"si.supp",4,7.5,3,"si.opp",4,8,1,4,3,"5fdce85b-d373-0068-e04b-b97cd6ac29bb","Jan 2020","It good."
9,1,2,2,6,1,1,2,3,3,1,1,1,1,5,6,5,3,5,2,5,3,5,"control",5,9.4,3,"control",5,9.6,5,5,1,"5fdce7a4-d738-5484-d0fa-1eed41f59523","To make extra cash. Now it's how I get by with my kids.",NA
56,1,2,2,4,3,3,3,3,3,5,5,5,6,5,6,2,3,4,2,6,4,3,"si.opp",4,7.6,3,"m.supp",4,6.4,5,5,3,"5fdce74c-605c-63fc-2cf4-b74cb6351a83","reward points",NA
13,2,2,2,5,2,1,1,1,1,3,2,1,1,5,6,6,1,6,6,4,1,1,"m.opp",5,10,3,"m.opp",5,10,5,5,2,"5fdce71f-ece2-f8fb-ddc1-56ff20ada047","To make money because Im a stay at home mom","No comments"
53,1,2,2,1,5,2,2,2,2,2,3,3,5,5,6,6,3,6,4,4,2,3,"si.supp",1,1,3,"m.supp",4,6.5,5,5,2,"5fdce828-4a99-1817-9fe7-4661b4049e59","i find them interesting and fun",NA
1,1,2,2,1,2,2,1,1,1,1,2,2,2,3,5,4,2,4,3,5,3,4,"m.opp",3,7.3,3,"control",3,6.3,5,2,1,"5fdce899-76ca-ecc7-e29b-63ced5c1ee21","To make extra money ",NA
1,1,2,2,1,2,2,1,1,1,1,2,2,2,3,5,4,2,4,3,5,3,4,"m.opp",3,7.3,3,"control",3,6.3,5,2,1,"5fdce899-76ca-ecc7-e29b-63ced5c1ee21","To make extra money ",NA
50,1,2,2,4,3,2,2,2,2,3,2,3,5,5,6,2,3,4,4,5,4,3,"si.supp",5,8.9,3,"si.supp",4,8.4,5,4,2,"5fdce862-e2ce-f695-6b7f-e34c6d59579f","For the fun and gift cards","None"
3,2,2,2,3,2,3,3,3,3,1,3,2,5,4,6,4,4,3,1,5,3,2,"si.supp",4,7.7,7,"control",3,7.2,5,5,2,"5fdce8d0-fedc-ef25-0e30-199fd14a8fb3","For credits ","M.j ejjokdj bbn oidje k d bi d outlook rne p d bi k"
21,3,2,2,2,7,1,2,3,1,2,3,3,5,6,6,5,4,4,4,3,4,2,"m.opp",3,6.3,3,"m.opp",4,2.1,5,2,2,"5fdce732-c84f-b4e9-dc92-888368889256","My friend told me that's how I could make extra money ","N/A"
40,1,2,2,1,4,2,2,1,2,5,6,6,6,6,6,3,5,2,2,5,5,1,"m.supp",1,2.8,3,"si.supp",5,9,5,5,2,"5fdce857-1956-f17c-8c2e-947da3ac0146","to make extra money","none"
11,1,2,2,2,1,3,3,2,2,4,6,5,4,6,5,5,1,6,6,6,6,6,"control",1,6.3,4,"control",4,7.7,6,1,6,"5fdce8e0-10fc-e05b-2e44-d3cb342d7465","Boredem","Thank you"
28,1,2,2,2,6,3,3,3,3,1,5,6,6,6,6,4,2,5,1,6,2,4,"m.opp",3,6,3,"m.supp",3,5.4,5,5,2,"5fdce73a-47e3-ee06-68f8-97af1784d42a","For fun",NA
1,1,2,2,3,1,1,2,2,2,1,1,3,4,5,6,4,2,3,4,2,3,6,"si.opp",4,7.5,3,"m.opp",4,5.6,5,1,3,"5fdce756-7e0f-1a02-84b2-cf8fa18f994a","to get prizes from games.","These surveys are great! Thank you."
6,3,2,2,5,3,1,1,1,2,2,5,5,6,5,6,4,2,4,3,4,3,3,"m.opp",4,6.9,3,"si.supp",5,8.4,5,4,6,"5fdce8c5-debd-5fd0-a0da-6c14f212792a","To make money. ",NA
14,1,2,2,5,6,3,3,3,2,3,5,5,5,6,6,6,2,5,2,2,2,4,"si.supp",4,7.6,3,"si.supp",4,8.3,5,1,3,"5fdce9c3-ce02-5bed-d9d9-292bbabc010a","Mental break and i enjoy it",NA
61,1,1,2,4,4,2,1,2,2,2,2,3,5,1,4,2,3,4,4,6,4,3,"m.opp",3,5,3,"control",2,6,5,5,2,"5fdce9a8-5f80-166c-c22f-2579e4cdf198","something to do","none"
22,1,2,2,2,7,1,1,1,2,5,5,5,5,NA,NA,NA,2,4,4,2,2,4,"si.opp",5,8.2,3,"m.supp",5,10,5,3,1,"5fdce858-976e-7b28-d7c1-1c3c4ed49a83","To earn points/“diamonds” in a game called Design Home","Good survey. I felt like the responsiveness of the “continue” button was poor, and I think I may have skipped the first set of questions because I saw a set of questions and then they changed a second later."
6,2,1,2,1,7,2,1,2,1,2,4,2,4,2,4,1,2,3,4,3,1,4,"m.supp",2,6.1,3,"si.supp",2,7.3,2,3,5,"5fdcea2d-63eb-8c88-07ab-ec2acc8ae2dc","I like them","No"
44,1,2,2,2,3,4,3,2,2,3,6,6,6,5,6,3,2,4,1,2,2,2,"si.supp",4,7.2,3,"si.opp",2,4.3,5,5,2,"5fdcea1e-9871-0fa9-7151-d94512a1b9bc","Curious about the kind of questions I would answer ",NA
18,1,1,2,1,4,3,2,3,1,4,5,5,5,5,6,6,5,6,6,4,5,5,"control",4,7,4,"si.supp",5,5.9,3,1,2,"5fdce943-8b77-826d-afa1-a1275656b5a1","i like this surveys","no thanks "
1,1,2,2,1,3,2,2,3,1,5,3,2,3,5,6,3,2,1,3,6,1,1,"si.opp",2,6.4,3,"m.opp",4,8.5,5,2,2,"5fdcea73-4a61-a65a-cfd7-c47c7bfd64e1","I need diamonds for a game I play.",NA
1,1,2,2,1,3,2,2,3,1,5,3,2,3,5,6,3,2,1,3,6,1,1,"si.opp",2,6.4,3,"m.opp",4,8.5,5,2,2,"5fdcea73-4a61-a65a-cfd7-c47c7bfd64e1","I need diamonds for a game I play.",NA
1,1,2,2,1,3,2,2,3,1,5,3,2,3,5,6,3,2,1,3,6,1,1,"si.opp",2,6.4,3,"m.opp",4,8.5,5,2,2,"5fdcea73-4a61-a65a-cfd7-c47c7bfd64e1","I need diamonds for a game I play.",NA
1,1,2,2,1,3,2,2,3,1,5,3,2,3,5,6,3,2,1,3,6,1,1,"si.opp",2,6.4,3,"m.opp",4,8.5,5,2,2,"5fdcea73-4a61-a65a-cfd7-c47c7bfd64e1","I need diamonds for a game I play.",NA
1,1,2,2,1,3,2,2,3,1,5,3,2,3,5,6,3,2,1,3,6,1,1,"si.opp",2,6.4,3,"m.opp",4,8.5,5,2,2,"5fdcea73-4a61-a65a-cfd7-c47c7bfd64e1","I need diamonds for a game I play.",NA
1,1,2,2,1,3,2,2,3,1,5,3,2,3,5,6,3,2,1,3,6,1,1,"si.opp",2,6.4,3,"m.opp",4,8.5,5,2,2,"5fdcea73-4a61-a65a-cfd7-c47c7bfd64e1","I need diamonds for a game I play.",NA
1,1,2,2,1,3,2,2,3,1,5,3,2,3,5,6,3,2,1,3,6,1,1,"si.opp",2,6.4,3,"m.opp",4,8.5,5,2,2,"5fdcea73-4a61-a65a-cfd7-c47c7bfd64e1","I need diamonds for a game I play.",NA
1,1,2,2,1,3,2,2,3,1,5,3,2,3,5,6,3,2,1,3,6,1,1,"si.opp",2,6.4,3,"m.opp",4,8.5,5,2,2,"5fdcea73-4a61-a65a-cfd7-c47c7bfd64e1","I need diamonds for a game I play.",NA
13,2,2,2,2,4,1,1,3,3,5,3,4,6,4,6,6,NA,NA,NA,5,4,6,"si.supp",4,6,3,"m.supp",4,6.3,6,2,4,"5fdcea99-89a9-0595-b6b5-f8967cebab28","Cvv","Dno"
